epoch,loss,regularization_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
27.0,12121.685922008275,1.181402971019928,missing,-2.1253715978156618,-0.9358546977780248,-3.7283788039810934,missing,-0.26199506411878043,-2.4363443110631433,-0.15841233135160962,missing,-0.4107650388814572,-1.0595485394372928,-0.24824017146238264
28.0,12120.70605707163,1.181305601073825,missing,-2.125271795348073,-0.9359545249257368,-3.7284786539855097,missing,-0.2618952653903972,-2.4362444859541217,-0.15851204825358403,missing,-0.41066557655785785,-1.0596481317972506,-0.24814046457755612
29.0,12119.726367377765,1.181208248510471,missing,-2.125172002950699,-0.9360543401024394,-3.7285784884085875,missing,-0.26179548017438803,-2.4361446729304457,-0.15861174532607206,missing,-0.41056612918981295,-1.0597476961252732,-0.24804077792495435
30.0,12118.746853922099,1.1811109134328404,missing,-2.125072219969357,-0.9361541434003817,-3.7286783075254353,missing,-0.26169570840505557,-2.4360448720009686,-0.15871142242878325,missing,-0.41046669779554623,-1.0598472321972774,-0.2479411115841905
31.0,12117.767517235818,1.1810135959003112,missing,-2.1249724456507044,-0.936253934995253,-3.7287781117627525,missing,-0.2615959499452429,-2.4359450831160356,-0.15881107949459533,missing,-0.4103672836684821,-1.059946739884795,-0.24784146555126227
32.0,12116.788357961792,1.1809162959879684,missing,-2.1248726791779644,-0.9363537151121561,-3.728877901655172,missing,-0.2614962046099179,-2.435845306186912,-0.15891071650907707,missing,-0.4102678883064929,-1.0600462191288613,-0.24774183976354344
33.0,12115.809377158748,1.1808190138167078,missing,-2.12477291970855,-0.9364534839903015,-3.728977677804859,missing,-0.2613964721907862,-2.435745541105827,-0.15901033348994342,missing,-0.41016851335246457,-1.0601456699132998,-0.2476422341254451
34.0,12114.830575977618,1.1807217495188311,missing,-2.124673166408584,-0.9365532418515519,-3.729077440849282,missing,-0.261296752478496,-2.4356457877637925,-0.15910993046925817,missing,-0.4100691605519655,-1.0602450922411633,-0.24754264853104196
35.0,12113.851955207161,1.1806245031901164,missing,-2.124573418480987,-0.9366529888764795,-3.7291771914375613,missing,-0.26119704528016113,-2.4355460460643688,-0.15920950747982984,missing,-0.40996983172319124,-1.0603444861164975,-0.24744308288147113
36.0,12112.87351529088,1.1805272748892788,missing,-2.124473675186259,-0.936752725189243,-3.729276930212268,missing,-0.26109735043154947,-2.435446315932945,-0.15930906454571497,missing,-0.4098705287284127,-1.0604438515316614,-0.247343537096802
37.0,12111.89525673801,1.1804300646777897,missing,-2.1243739358569487,-0.9368524508506141,-3.729376657791993,missing,-0.2609976678045807,-2.4353465973221766,-0.15940860167570242,missing,-0.4097712534350716,-1.0605431884590129,-0.24724401112348748
38.0,12110.917180319406,1.1803328726395792,missing,-2.124274199907759,-0.936952165857317,-3.7294763747506323,missing,-0.2608979973114826,-2.4352468902147613,-0.15950811885831626,missing,-0.40967200765841083,-1.0606424968451578,-0.24714450493914114
39.0,12109.939286809833,1.1802356988561093,missing,-2.1241744668429403,-0.937051870145718,-3.7295760815923504,missing,-0.2607983389068211,-2.4351471946245744,-0.15960761605737733,missing,-0.40957279308627054,-1.0607417766064078,-0.24704501855601965
40.0,12108.961576686805,1.1801385433771157,missing,-2.1240747362610617,-0.9371515635989022,-3.7296757787249706,missing,-0.2606986925877051,-2.435047510596389,-0.15970709320826262,missing,-0.40947361119555586,-1.0608410276253544,-0.24694555202340226
41.0,12107.984050209898,1.1800414062292042,missing,-2.123975007855668,-0.9372512460573253,-3.729775466437094,missing,-0.26059905839153874,-2.434947838203642,-0.1598065502159535,missing,-0.40937446317476484,-1.0609402497496578,-0.24684610542792024
42.0,12107.006707726521,1.179944287446877,missing,-2.123875281409787,-0.9373509173336305,-3.729875144884759,missing,-0.2604994363903442,-2.4348481775434236,-0.15990598695627903,missing,-0.4092753498674234,-1.0610394427945942,-0.24674667889042468
43.0,12106.029549741577,1.1798471870800251,missing,-2.12377555678316,-0.9374505772315431,-3.7299748140914906,missing,-0.2603998266811826,-2.4347485287283424,-0.1600054032812071,missing,-0.4091762717467547,-1.0611386065503263,-0.2466472725585046
44.0,12105.052576690052,1.1797501051721107,missing,-2.123675833893445,-0.9375502255670038,-3.730074473961619,missing,-0.26030022937357633,-2.434648891876045,-0.16010479902767807,missing,-0.4090772289237079,-1.0612377407932425,-0.246547886595273
45.0,12104.075788790775,1.179653041746804,missing,-2.1235761126952175,-0.9376498621878563,-3.7301741243028306,missing,-0.26020064457631925,-2.434549267098418,-0.16020417402804737,missing,-0.4089782211826364,-1.0613368452989693,-0.24644852116667823
46.0,12103.099186194155,1.1795559968241316,missing,-2.1234763931618885,-0.9377494869877456,-3.730273764851719,missing,-0.26010107238674696,-2.4344496544930077,-0.16030352811948081,missing,-0.4088792480341786,-1.0614359198537784,-0.24634917643044696
47.0,12102.122769172898,1.1794589704406657,missing,-2.123376675275099,-0.9378490999108254,-3.7303733952963682,missing,-0.2600015128851013,-2.4343500541388012,-0.16040286114992464,missing,-0.40878030877432886,-1.0615349642614493,-0.24624985252945772
48.0,12101.146538069253,1.1793619626446776,missing,-2.123276959023775,-0.937948700946277,-3.730473015292643,missing,-0.25990196613510064,-2.4342504660971844,-0.16050217297953814,missing,-0.4086814025423411,-1.0616339783442277,-0.24615054959086097
49.0,12100.170493118849,1.179264973478051,missing,-2.1231772444117536,-0.9380482901146077,-3.7305726244745707,missing,-0.25980243218980215,-2.434150890417204,-0.1606014634781869,missing,-0.4085825283757105,-1.0617329619386648,-0.24605126773022074
50.0,12099.19463443934,1.1791680029738667,missing,-2.123077531470271,-0.9381478674498298,-3.730672222462045,missing,-0.25970291110029325,-2.434051327143008,-0.16070073252090045,missing,-0.40848368526488027,-1.0618319148887827,-0.2459520070583662
51.0,12098.218962175131,1.1790710511690354,missing,-2.122977820270628,-0.9382474329821439,-3.7307718088699557,missing,-0.2596034029242543,-2.4339517763209915,-0.16079997998360965,missing,-0.408384872211706,-1.0619308370395326,-0.24585276768810205
52.0,12097.243476544183,1.178974118106842,missing,-2.12287811093323,-0.938346986724584,-3.730871383321445,missing,-0.25950390773209653,-2.4338522380047944,-0.1608992057408889,missing,-0.408286088293443,-1.062029728232796,-0.2457535497385727
53.0,12096.268177722046,1.1788772038231699,missing,-2.1227784036313193,-0.9384465286649113,-3.7309709454650752,missing,-0.25940442560980415,-2.43375271225756,-0.16099840966617937,missing,-0.4081873327290791,-1.0621285883066163,-0.2456543533365257
54.0,12095.293065771066,1.1787803083374209,missing,-2.12267869858984,-0.9385460587620554,-3.73107049499291,missing,-0.259304956658979,-2.433653199151992,-0.16109759163377968,missing,-0.40808860493996296,-1.062227417096862,-0.24555517861512602
55.0,12094.318140729423,1.178683431659866,missing,-2.122578996080993,-0.9386455769455143,-3.7311700316552545,missing,-0.259205500995263,-2.4335536987692907,-0.16119675152132934,missing,-0.4079899045944748,-1.0623262144398136,-0.24545602571166347
56.0,12093.343402707502,1.1785865738004522,missing,-2.122479296417844,-0.9387450831165233,-3.7312695552686264,missing,-0.2591060587461051,-2.4334542111977995,-0.16129588921176186,missing,-0.4078912316282347,-1.0624249801744616,-0.24535689476525485
57.0,12092.368851844984,1.178489734764708,missing,-2.12237959994626,-0.9388445771510054,-3.73136906571599,missing,-0.25900663004803376,-2.4333547365314288,-0.16139500459452685,missing,-0.40779258623668047,-1.0625237141443042,-0.24525778591474992
58.0,12091.394488219286,1.1783929145459324,missing,-2.1222799070345166,-0.9389440589052911,-3.731468562941006,missing,-0.25890721504285485,-2.4332552748672667,-0.16149409756669136,missing,-0.407693968843548,-1.0626224161993905,-0.2451586992961892
59.0,12090.420311855778,1.1782961131285656,missing,-2.1221802180598854,-0.9390435282255665,-3.7315680469396506,missing,-0.2588078138720803,-2.433155826301665,-0.16159316803480106,missing,-0.4075953800539736,-1.062721086199628,-0.2450596350389415
60.0,12089.44632280455,1.1781993304986829,missing,-2.1220805333926545,-0.9391429849608062,-3.731667517752317,missing,-0.25870842666956617,-2.433056390924691,-0.16169221591792943,missing,-0.40749682060266135,-1.062819724019749,-0.2449605932602623
61.0,12088.472521149957,1.1781025666474227,missing,-2.1219808533797346,-0.9392424289771418,-3.7317669754576874,missing,-0.2586090535534599,-2.4329569688138175,-0.16179124115141402,missing,-0.40739829130537863,-1.0629183295551259,-0.24486157405913747
62.0,12087.498906949628,1.1780058215663296,missing,-2.1218811783311486,-0.9393418601703047,-3.7318664201674427,missing,-0.2585096946194298,-2.4328575600285203,-0.1618902436899525,missing,-0.40729979301737645,-1.063016902726613,-0.24476257751120614
63.0,12086.5254802132,1.1779090952453335,missing,-2.121781508512504,-0.9394412784728067,-3.731965852019515,missing,-0.25841034993719436,-2.4327581646075225,-0.16198922350853498,missing,-0.4072013265977276,-1.0631154434824053,-0.24466360366667908
64.0,12085.552240948165,1.1778123876763835,missing,-2.1216818441448786,-0.9395406838540359,-3.732065271167891,missing,-0.25831101955145946,-2.4326587825696757,-0.16208818060029234,missing,-0.40710289287623036,-1.0632139517957435,-0.24456465255232365
65.0,12084.579189187449,1.177715698854895,missing,-2.1215821854111603,-0.9396400763137651,-3.7321646777687025,missing,-0.25821170348690364,-2.4325594139182143,-0.162187114971465,missing,-0.40700449262036503,-1.0633124276587806,-0.24446572417715545
66.0,12083.606324956896,1.1776190287755723,missing,-2.121482532465927,-0.9397394558715673,-3.7322640719645075,missing,-0.25811240175555755,-2.432460058647015,-0.162286026634762,missing,-0.40690612650293856,-1.063410871074288,-0.24436681854019088
67.0,12082.633648245068,1.1775223774292802,missing,-2.1213828854453554,-0.939838822555409,-3.73236345387002,missing,-0.25801311436440244,-2.432360716747033,-0.1623849156028518,missing,-0.4068077950743284,-1.0635092820474568,-0.2442679356381038
68.0,12081.661159024856,1.1774257448057914,missing,-2.1212832444745597,-0.9399381763920465,-3.732462823562355,missing,-0.2579138413214328,-2.4322613882114346,-0.16248378188342064,missing,-0.4067094987445357,-1.0636076605796183,-0.24416907547107655
69.0,12080.68885728473,1.1773291308976719,missing,-2.121183609671523,-0.9400375174003474,-3.7325621810772636,missing,-0.2578145826394466,-2.432162073038821,-0.1625826254763847,missing,-0.40661123777859465,-1.0637060066646122,-0.24407023804619934
70.0,12079.716743018509,1.1772325356996391,missing,-2.121083981148354,-0.9401368455872628,-3.732661526410721,missing,-0.2577153383378207,-2.4320627712347704,-0.1626814463729641,missing,-0.40651301230505166,-1.063804320287419,-0.24397142337881117
71.0,12078.744816198549,1.1771359592056736,missing,-2.1209843590112105,-0.9402361609456062,-3.732760859523766,missing,-0.25761610844298694,-2.4319634828123187,-0.16278024455588205,missing,-0.4064148223333471,-1.0639026014241468,-0.24387263149263966
72.0,12077.77307678147,1.1770394014090375,missing,-2.1208847433597486,-0.9403354634531635,-3.7328601803483146,missing,-0.25751689298813785,-2.4318642077918273,-0.1628790200000867,missing,-0.4063166677741013,-1.0640008500426672,-0.24377386241935908
73.0,12076.80152473398,1.176942862304471,missing,-2.1207851342860367,-0.9404347530734295,-3.7329594887927176,missing,-0.25741769201216635,-2.431764946200214,-0.1629777726738868,missing,-0.4062185484574778,-1.0640990661038252,-0.24367511619756518
74.0,12075.830160033556,1.1768463418884267,missing,-2.120685531872247,-0.9405340297586832,-3.7330587847472434,missing,-0.2573185055574803,-2.4316656980691893,-0.1630765025408187,missing,-0.4061204641481743,-1.0641972495636622,-0.24357639287069577
75.0,12074.858982646889,1.176749840157589,missing,-2.120585936186662,-0.9406332934557382,-3.733158068090564,missing,-0.2572193336664419,-2.4315664634322434,-0.1631752095625933,missing,-0.40602241455909704,-1.0642954003770742,-0.24347769248348464
76.0,12073.887992525737,1.1766533571091589,missing,-2.120486347278418,-0.94073254411369,-3.733257338698105,missing,-0.25712017637673173,-2.4314672423206023,-0.16327389370306705,missing,-0.4059243993673319,-1.064393518502774,-0.24337901507711704
77.0,12072.917189623806,1.17655689274266,missing,-2.1203867651723494,-0.940831781691957,-3.733356596452031,missing,-0.2570210337165537,-2.431368034758941,-0.16337255493260971,missing,-0.40582641823476073,-1.064491603908693,-0.24328036068397946
78.0,12071.946573901369,1.1764604470596614,missing,-2.120287189865597,-0.9409310061665563,-3.7334558412513585,missing,-0.2569219057008595,-2.4312688407619047,-0.16347119323188175,missing,-0.40572847083244895,-1.0645896565765418,-0.24318172932328797
79.0,12070.976145312363,1.1763640200611645,missing,-2.12018762132708,-0.9410302175331229,-3.7335550730201135,missing,-0.2568227923294868,-2.4311696603322623,-0.16356980859413175,missing,-0.40563055686485355,-1.0646876765044264,-0.24308312099866988
80.0,12070.005903801313,1.1762676117460926,missing,-2.12008805949986,-0.9411294158063637,-3.7336542917119018,missing,-0.25672369358743374,-2.4310704934609415,-0.16366840102563138,missing,-0.40553267608891247,-1.0647856637070978,-0.24298453569807732
81.0,12069.035849315227,1.17617122211207,missing,-2.11998850430548,-0.9412286010167661,-3.733753497310509,missing,-0.2566246094468203,-2.4309713401285804,-0.16376697054448786,missing,-0.40543482832478844,-1.064883618214202,-0.24288597339562923
82.0,12068.065981806574,1.176074851156293,missing,-2.1198889556491016,-0.941327773205896,-3.733852689827446,missing,-0.25652553986977344,-2.4308722003079177,-0.16386551717848016,missing,-0.4053370134583574,-1.0649815400673714,-0.24278743405452644
83.0,12067.096301223266,1.1759784988756605,missing,-2.1197894134246837,-0.941426932421407,-3.733951869298014,missing,-0.25642648481159275,-2.430773073966415,-0.16396404096258474,missing,-0.4052392314383806,-1.0650794293169732,-0.24268891763023034
84.0,12066.126807506227,1.1758821652674174,missing,-2.119689877520102,-0.9415260787122995,-3.7340510357771977,missing,-0.25632744422390474,-2.430673961068806,-0.16406254193658107,missing,-0.4051414822719913,-1.0651772860189643,-0.2425904240734811
85.0,12065.157500597756,1.175785850329995,missing,-2.119590347822486,-0.9416252121245414,-3.7341501893358338,missing,-0.2562284180577742,-2.430574861579522,-0.16416102014280612,missing,-0.4050437660203988,-1.0652751102319162,-0.24249195333311832
86.0,12064.18838044341,1.1756895540622614,missing,-2.119490824223793,-0.9417243326971766,-3.7342493300566537,missing,-0.256129406266717,-2.430475775464972,-0.16425947562398738,missing,-0.4049460827939265,-1.065372902014148,-0.24239350535878565
87.0,12063.219446985442,1.1755932764615544,missing,-2.119391306626057,-0.9418234404593933,-3.734348458029543,missing,-0.25603040880931976,-2.4303767026954852,-0.16435790842118164,missing,-0.40484843274369,-1.0654706614210692,-0.2422950801034285
88.0,12062.25070016172,1.17549701752271,missing,-2.119291794945284,-0.9419225354292647,-3.7344475733458036,missing,-0.2559314256509738,-2.430277643246557,-0.16445631857204424,missing,-0.40475081604772933,-1.0655683885030798,-0.2421966775252417
89.0,12061.28213991095,1.175400777238677,missing,-2.1191922891131103,-0.9420216176146705,-3.7345466760919748,missing,-0.2558324567643098,-2.4301785970990832,-0.16455470610974993,missing,-0.40465323289197364,-1.0656660833044458,-0.24209829758865242
90.0,12060.313766172865,1.1753045556014852,missing,-2.1190927890760296,-0.9421206870162467,-3.734645766344343,missing,-0.25573350212830226,-2.4300795642385506,-0.16465307106276694,missing,-0.4045556834493614,-1.0657637458633427,-0.24199994026414687
91.0,12059.345578884173,1.1752083526030341,missing,-2.1189932947928916,-0.9422197436314612,-3.7347448441652116,missing,-0.25563456172648535,-2.4299805446535263,-0.16475141345540525,missing,-0.40445816786183547,-1.0658613762128644,-0.24190160552714862
92.0,12058.37757797918,1.1751121682358971,missing,-2.1188938062318825,-0.9423187874585345,-3.7348439096013735,missing,-0.2555356355450022,-2.4298815383340204,-0.16484973330879255,missing,-0.404360686228871,-1.0659589743824671,-0.2418032933564829
93.0,12057.409763393027,1.1750160024936505,missing,-2.118794323368087,-0.9424178184991512,-3.734942962684416,missing,-0.2554367235711283,-2.429782545270251,-0.164948030641839,missing,-0.404263238603391,-1.0660565403992583,-0.24170500373301904
94.0,12056.442135061086,1.1749198553703397,missing,-2.118694846182131,-0.9425168367595669,-3.7350420034319614,missing,-0.25533782579255426,-2.4296835654520543,-0.16504630547187255,missing,-0.4041658249931826,-1.0661540742887614,-0.2416067366388634
95.0,12055.47469291691,1.1748237268598738,missing,-2.1185953746597717,-0.9426158422503771,-3.7351410318490106,missing,-0.2552389421973244,-2.4295845988688654,-0.16514455781486126,missing,-0.4040684453648982,-1.0662515760751206,-0.2415084920571456
96.0,12054.507436893344,1.174727616956211,missing,-2.1184959087920205,-0.9427148349855015,-3.7352400479290666,missing,-0.25514007277414286,-2.4294856455100375,-0.16524278768533512,missing,-0.4039710996487848,-1.0663490457809364,-0.24141026997221152
97.0,12053.540366924371,1.1746315256540236,missing,-2.1183964485755227,-0.9428138149807936,-3.7353390516552984,missing,-0.25504121751282766,-2.4293867053652964,-0.16534099509618536,missing,-0.4038737877443351,-1.066446483426958,-0.2413120703699992
98.0,12052.573482943879,1.1745354529489807,missing,-2.1182969940131873,-0.942912782252376,-3.7354380430022727,missing,-0.2549423764048706,-2.429287778425275,-0.16543918005846614,missing,-0.403776509528378,-1.0665438890317498,-0.24121389323847375
99.0,12051.606784884189,1.174439398837448,missing,-2.118197545115143,-0.9430117368146684,-3.7355370219385806,missing,-0.25484354944414284,-2.429188864682145,-0.16553734258125058,missing,-0.4036792648666519,-1.0666412626113595,-0.2411157385680777
100.0,12050.640272677141,1.1743433633157687,missing,-2.118098101899849,-0.9431106786782733,-3.735635988430208,missing,-0.25474473662767916,-2.429089964130292,-0.16563548267157494,missing,-0.4035820536279529,-1.0667386041790348,-0.24101760635212707
101.0,12049.673946255187,1.1742473463792673,missing,-2.1179986643948023,-0.9432096078482209,-3.7357349424440685,missing,-0.2546459379562693,-2.4289910767668275,-0.1657336003345478,missing,-0.4034848756979778,-1.0668359137451422,-0.24091949658698056
102.0,12048.707805550534,1.1741513480214207,missing,-2.1178992326361614,-0.9433085243232481,-3.73583388395103,missing,-0.25454715343447837,-2.4288922025916526,-0.16583169557373534,missing,-0.4033877309894748,-1.0669331913175109,-0.24082140927175166
103.0,12047.741850494422,1.174055368233836,missing,-2.1177998066668637,-0.9434074280965388,-3.735932812928039,missing,-0.2544483830698483,-2.4287933416068794,-0.165929768391894,missing,-0.4032906194467336,-1.0670304369023411,-0.24072334440742665
104.0,12046.776081018117,1.1739594070071206,missing,-2.117700386533459,-0.9435063191578091,-3.7360317293593535,missing,-0.2543496268713547,-2.4286944938156716,-0.1660278187919983,missing,-0.40319354104487354,-1.0671276505056078,-0.2406253019954719
105.0,12045.810497053308,1.1738634643319117,missing,-2.1176009722824207,-0.943605197496074,-3.7361306332371855,missing,-0.2542508848475215,-2.428595659220806,-0.16612584677837489,missing,-0.40309649578623546,-1.0672248321346605,-0.2405272820362415
106.0,12044.84509853116,1.1737675401994048,missing,-2.117501563956888,-0.9437040631022352,-3.736229524562027,missing,-0.2541521570047239,-2.428496837823371,-0.16622385235768594,missing,-0.4029994836963516,-1.0673219817996216,-0.24042928452758325
107.0,12043.879885382166,1.17367163460134,missing,-2.1174021615944905,-0.9438029159708649,-3.73632840334268,missing,-0.25405344334607644,-2.4283980296219085,-0.16632183553955038,missing,-0.4029025048205853,-1.0674190995142747,-0.24033130946394562
108.0,12042.914857537113,1.1735757475296713,missing,-2.1173027652263765,-0.9439017561010098,-3.7364272695957617,missing,-0.25395474387102007,-2.428299234612092,-0.1664197963367142,missing,-0.4028055592208159,-1.0675161852963335,-0.2402333568360791
109.0,12041.950014927075,1.1734798789761522,missing,-2.1172033748771595,-0.9440005834962156,-3.7365261233444187,missing,-0.25385605857547355,-2.428200452786852,-0.1665177347648064,missing,-0.4027086469708131,-1.0676132391671749,-0.2401354266312444
110.0,12040.985357482528,1.1733840289321846,missing,-2.117103990565393,-0.9440993981640464,-3.7366249646162153,missing,-0.25375738745233606,-2.4281016841367866,-0.16661565084178434,missing,-0.40261176814967337,-1.0677102611511982,-0.2400375188337706
111.0,12040.020885133588,1.173288197389127,missing,-2.1170046123043553,-0.9441982001152444,-3.736723793440514,missing,-0.25365873049219256,-2.4280029286507565,-0.16671354458717919,missing,-0.4025149228341891,-1.0678072512749532,-0.239939633425841
112.0,12039.056597810666,1.1731923843387075,missing,-2.1169052401030948,-0.9442969893625341,-3.736822609845892,missing,-0.2535600876841664,-2.4279041863166184,-0.16681141602123842,missing,-0.4024181110920503,-1.0679042095661297,-0.23984177038843263
113.0,12038.092495444173,1.1730965897731018,missing,-2.1168058739676945,-0.9443957659191169,-3.7369214138581044,missing,-0.2534614590168734,-2.42780545712205,-0.16690926516406268,missing,-0.4023213329775111,-1.0680011360525015,-0.2397439297023298
114.0,12037.128577963993,1.1730008136846866,missing,-2.1167065139025576,-0.9444945297970956,-3.737020205498823,missing,-0.2533628444793538,-2.4277067410553563,-0.16700709203485384,missing,-0.4022245885298105,-1.0680980307609664,-0.23964611134906993
115.0,12036.164845299942,1.1729050560657956,missing,-2.116607159911382,-0.9445932810062416,-3.7371189847850568,missing,-0.2532642440617812,-2.427608038106073,-0.16710489665139475,missing,-0.40212787777324527,-1.068194893716852,-0.23954831531163653
116.0,12035.201297382137,1.172809316908654,missing,-2.1165078119975385,-0.9446920195534729,-3.737217751728993,missing,-0.253165657755767,-2.427509348265226,-0.16720267902984123,missing,-0.4020312007173805,-1.068291724943622,-0.23945054157474982
117.0,12034.237934140578,1.1727135962055315,missing,-2.1164084701638197,-0.9447907454431528,-3.737316506338067,missing,-0.25306708555421054,-2.4274106715251955,-0.16730043918483084,missing,-0.40193455735666633,-1.068388524463011,-0.2393527901247242
