epoch,loss,regularization_loss,r1,a1_1,a1_2,a1_3,r2,a2_1,a2_2,a2_3,r3,a3_1,a3_2,a3_3
23.0,1929.19274210163,0.19028370346654194,1.0983190610667646,1.0302598210161564,1.7918642181281126,0.6932107070366579,0.09552339813703814,0.5878841672151801,-0.6929271517801016,1.0292125572117239,1.3864459787146834,1.098332730309843,1.7914104880452335,-Inf
24.0,1928.5880259415587,0.19022384839870293,1.0983038646661116,1.0302406978734897,1.7918710709776375,0.6932106731401365,0.0955374827210976,0.5878889708227251,-0.6929159099140825,1.0291895640823694,1.3864547530720572,1.0983174275218364,1.7913892633155564,-Inf
25.0,1927.9834784020802,0.19016401008376727,1.0982846967621467,1.030223770518637,1.7918816912004476,0.6932146835834325,0.09555558689321808,0.5878979324586496,-0.6929004214019873,1.0291626991167346,1.386467677759474,1.098297791657676,1.7913638392933688,-Inf
26.0,1927.379112486488,0.19010418862947526,1.0982645990308517,1.0302119053635677,1.791892931672129,0.6932196543774354,0.0955746229468127,0.5879079569711834,-0.6928837310130108,1.0291349439642772,1.3864816637791917,1.0982768316486045,1.791337202333998,-Inf
27.0,1926.774927949949,0.19004438412509575,1.098246688616467,1.0302077652676147,1.7919015876341537,0.6932224446637028,0.09559143193353382,0.5879158874177727,-0.6928689552634261,1.0291093652476868,1.3864935555649824,1.098257631813886,1.7913124166248322,-Inf
28.0,1926.1709144708911,0.18998459668116718,1.0982334026857863,1.0302131289554484,1.7919051889580226,0.6932206402958538,0.09560354569058571,0.5879192801592665,-0.6928585284396783,1.0290883844720742,1.3865008992935097,1.098242614230164,1.791291899807618,-Inf
29.0,1925.5670630695943,0.18992482640761177,1.0982258717656814,1.0302284638792767,1.7919026270196186,0.6932131559672599,0.09560981904246758,0.58791701893928,-0.6928535844800813,1.0290731482627067,1.3865025645893003,1.098232920029726,1.7912767990239866,-Inf
30.0,1924.9633745866531,0.189865073382791,1.0982237024122248,1.0302529637034186,1.7918943374071288,0.6932004058405056,0.09561064593177691,0.5879095049428119,-0.6928537440903894,1.0290632899233703,1.38649894744153,1.098228182408049,1.7912667509829272,-Inf
31.0,1924.3598580846658,0.18980533766421792,1.0982252101985899,1.0302849196921142,1.7918820357615004,0.6931840494795322,0.09560772062782384,0.5878984104735702,-0.6928573444385626,1.0290571482049637,1.3864917289311682,1.09822674524907,1.7912600948633643,-Inf
32.0,1923.756522305446,0.1897456193266245,1.0982279336714083,1.0303221731413992,1.7918682034849585,0.6931664959832566,0.09560351962179248,0.5878861745157795,-0.6928619472621241,1.0290522845977765,1.3864833650363368,1.0982261733284302,1.7912543875349751,-Inf
33.0,1923.153368582716,0.18968591846630375,1.0982292849615822,1.0303625269407193,1.791855457955867,0.6931502874114984,0.09560065012602685,0.5878753702106397,-0.6928649867579295,1.0290461428603166,1.3864764442215929,1.0982239098111417,1.7912470682444697,-Inf
34.0,1922.5503912990184,0.1896262351621128,1.0982272301820042,1.030404102153303,1.7918458857550748,0.6931374372949195,0.09560116894448865,0.5878680318734728,-0.6928644513544301,1.029036726782958,1.3864730088542336,1.0982179620527721,1.7912361439094966,-Inf
35.0,1921.9475847735425,0.18956656945019412,1.0982208174799921,1.030445614432215,1.7918405035230247,0.6931288921034413,0.09560605139110412,0.5878651165299584,-0.6928594142679751,1.0290231113999182,1.386474019318105,1.0982074237593586,1.791220701760601,-Inf
36.0,1921.344949322474,0.18950692135133862,1.0982103636911595,1.0304865073481477,1.7918390463631022,0.6931243192946629,0.09561500067887996,0.5878663002415344,-0.6928502207416561,1.0290056133678658,1.3864791571965251,1.09819264856377,1.7912010729051395,-Inf
37.0,1920.742490716799,0.18944729091939072,1.0981972709012375,1.0305268969099495,1.7918401380785578,0.6931222785744277,0.0956266294921268,0.5878701551072477,-0.6928383029641444,1.0289856063655265,1.3864870057438017,1.0981750589979808,1.7911786397486706,-Inf
38.0,1920.1402144002732,0.18938767824850541,1.0981835852155377,1.030567340772678,1.7918417415330035,0.6931206753231959,0.09563890224251365,0.5878745997281456,-0.6928257363934086,1.0289650937517907,1.3864954972343675,1.098156709217269,1.791155406783832,-Inf
39.0,1919.5381207105506,0.189328083431538,1.098171421307377,1.030608500349631,1.7918417536950977,0.6931173591509497,0.09564971283050587,0.587877490401014,-0.6928146620861261,1.0289461518105811,1.38650249806913,1.0981397200546683,1.7911334481274022,-Inf
40.0,1918.9362057087628,0.18926850652417024,1.0981623763176918,1.0306507976434534,1.7918386029241775,0.6931107216439542,0.0956574725910055,0.5878772163913808,-0.6928066990372312,1.0289303564806709,1.386506401102342,1.098125700672858,1.7911143391058317,-Inf
41.0,1918.334466195697,0.1892089475555014,1.0981571004604047,1.030694173794135,1.7918316729285013,0.6931001157309015,0.09566154037307883,0.5878731259423697,-0.6928025142822661,1.0289183559628376,1.3865065545870596,1.0981153188638693,1.7910987291598714,-Inf
42.0,1917.732903292661,0.18914940656074475,1.098155169998618,1.0307380205791572,1.7918214165763888,0.6930859629748739,0.09566234924111977,0.5878656434392668,-0.6928016963854123,1.0289097384927286,1.386503384751379,1.0981081685986513,1.791086205914485,-Inf
43.0,1917.1315210533808,0.18908988358554435,1.0981552834189559,1.0307812950943194,1.7918091531812188,0.6930695485810743,0.09566120929836534,0.5878560679386996,-0.6928029522899097,1.0289032237390017,1.3864981964939558,1.0981029626076686,1.7910754840686474,-Inf
44.0,1916.5303222074288,0.1890303786587878,1.0981556902893004,1.0308227774027334,1.7917966435413006,0.6930526014735207,0.09565987717953463,0.5878461472906071,-0.6928045362973728,1.028897089915506,1.3864927446227813,1.0980979621962634,1.7910648346342735,-Inf
45.0,1915.9293058536362,0.18897089177831117,1.0981547236747249,1.0308613982791641,1.79178556352106,0.6930367771322634,0.0956600214582804,0.5878375508670144,-0.6928047824379876,1.0288897033652902,1.3864887019911547,1.0980915116302803,1.791052619061757,-Inf
46.0,1915.3284692919935,0.18891142293508786,1.0981512882528837,1.0308965396727756,1.791777015173476,0.6930231754065349,0.09566273266065291,0.5878313810728382,-0.692802593349945,1.02887999926327,1.3864871692497382,1.098082524771523,1.7910377715892118,-Inf
47.0,1914.727811482971,0.18885197214707497,1.0981451525042853,1.0309282100017152,1.7917712274467068,0.6930120410918366,0.09566823049631672,0.5878278747320289,-0.6927977341958168,1.0288677650331293,1.3864883784326436,1.0980707725891887,1.7910200791163182,-Inf
48.0,1914.1273341601177,0.18879253946167507,1.0981369567137103,1.0309570389208245,1.7917675429611626,0.6930027460986306,0.09567585660980989,0.5878263893668053,-0.6927908422652838,1.028853644989478,1.3864916822716684,1.0980568879609218,1.7910001807512186,-Inf
49.0,1913.5270397480951,0.18873312492955954,1.0981279563395787,1.030984100606729,1.7917646775275506,0.6929940449257103,0.09568433263504367,0.5878256606674896,-0.6927831707354669,1.0288388883920006,1.3864958121731557,1.0980421110143557,1.7909793146157942,-Inf
50.0,1912.9269288536723,0.18867372858580655,1.0981195971881565,1.0310106243836887,1.79176115396947,0.6929845059167213,0.09569218687848993,0.5878242333947975,-0.6927761631499733,1.0288249336829969,1.386499307371286,1.0980278704332878,1.7909589058703148,-Inf
51.0,1912.9269288536723,0.18867372858580655,1.0981195971881565,1.0310106243836887,1.79176115396947,0.6929845059167213,0.09569218687848993,0.5878242333947975,-0.6927761631499733,1.0288249336829969,1.386499307371286,1.0980278704332878,1.7909589058703148,-Inf
52.0,1912.9269288536723,0.18867372858580655,1.0981195971881565,1.0310106243836887,1.79176115396947,0.6929845059167213,0.09569218687848993,0.5878242333947975,-0.6927761631499733,1.0288249336829969,1.386499307371286,1.0980278704332878,1.7909589058703148,-Inf
53.0,21.65420898288466,2.7890739546649675e-7,1.0981471261731428,1.0310158550314759,1.7916949775895892,0.6928916863361848,0.09564796465908806,0.587676414858383,-0.6927943398205613,1.02884368643933,1.386207944770966,1.0980550809729226,1.7909394333410786,-Inf
54.0,20.34627208079866,2.29272926079656e-5,1.0968961234890493,1.0310242043288862,1.793130727885408,0.6944766651766843,0.09766003401690565,0.5914693457001767,-0.6920068135131708,1.0275822558281595,1.396192661321743,1.094460654244761,1.7867602807295204,-Inf
55.0,20.183610685925892,3.8757213744067976e-6,1.096825714407026,1.031024740557527,1.7932116898903738,0.694566419377527,0.09777312049337343,0.5916833192521729,-0.6919624770743893,1.02751135783453,1.3967548132638161,1.094258837607956,1.7865262768882617,-Inf
56.0,20.1740063223143,5.130783031999666e-6,1.0966451702164044,1.0310264255703878,1.7934181892074588,0.6947951600657002,0.09806285340161035,0.5922302446610067,-0.6918488061070786,1.0273293627526048,1.3981937663306279,1.0937400860929611,1.7859237882615873,-Inf
57.0,20.154355352460367,3.9747969067844356e-6,1.0968064308339658,1.0310299627157558,1.7932260461764435,0.6945903703279674,0.09779710894687337,0.5917359267152477,-0.691950271664445,1.0274924647619055,1.3968856864993444,1.0942034241979128,1.786468322580634,-Inf
58.0,16.322321011892118,5.154716637751311e-5,1.0982450168917872,1.0319551280854558,1.7901384145262993,0.6926587272042068,0.09419596998634498,0.5862769159558568,-0.6928443257763797,1.0290408564754734,1.3811562948797864,1.098317941083257,1.7924192964030836,-Inf
59.0,-19.008753615385803,0.003129211393590637,1.0951978816578374,1.0416787333605755,1.7787253911683736,0.6953920077670233,0.08573430203455895,0.5841316798059712,-0.6908054601540498,1.02698401388992,1.3613959781666691,1.0893676531221856,1.7941323056638059,-Inf
60.0,-65.05984638430324,0.0025051235021394964,1.0936256985321844,1.0509246047261618,1.7663347477080493,0.6963029408655151,0.07554550669119711,0.5780548315463104,-0.6897011601923715,1.0263638648228606,1.3319807742757874,1.0846582637406268,1.8001837730972772,-Inf
61.0,-86.28201526855283,0.0006474450000494079,1.092494301656218,1.0532346686404925,1.7640912353820382,0.6974611609007573,0.07419515030079336,0.5787750877793961,-0.6889605653960013,1.0254618740723433,1.3305409216985054,1.0813561637768128,1.799212527373229,-Inf
62.0,-86.7385030429655,0.0005890083716052424,1.092704250059649,1.0523043334355873,1.7652774556053827,0.6973030033858013,0.07513665882725348,0.5792278637572452,-0.6891043438519324,1.0255758073158037,1.333083474945528,1.081978888025425,1.798776274059302,-Inf
63.0,-86.74453070790689,0.0005918332014403666,1.0927282113550485,1.0523877268606359,1.7651205554312015,0.697261848795434,0.07498292937287704,0.57905493833913,-0.6891185856084446,1.0256072443442434,1.3325071788374763,1.082047432646887,1.7989593404834283,-Inf
64.0,-87.14582208105203,0.0006304540543266655,1.092240430547568,1.0528254914553532,1.7647320573594298,0.6975430151181725,0.07512874106450108,0.5794000542399053,-0.6888624630232236,1.0247380822209182,1.3328555626860552,1.0810680187209452,1.7981050222022528,-Inf
65.0,-165.48604207844681,0.00032056474331424866,1.0852910765939008,1.039590737400962,1.7723843265307662,0.6867360220601872,0.10161598935597355,0.56995429946855,-0.6888151075702069,0.9851065841085159,1.33262030522614,1.0931875857938853,1.7765303531595475,-Inf
66.0,-175.5046412655108,0.0001452679365886047,1.0843316409999417,1.0421676087909337,1.7687636861127893,0.6868624197497423,0.09951160065855492,0.5681331648820446,-0.6883332497459744,0.9832453518479608,1.3242934382944251,1.0915558226011008,1.7771291415671269,-Inf
67.0,-180.0461975754453,0.00011698114715447133,1.0831211218385788,1.0423842502192697,1.7682373626077723,0.6867389569812508,0.10095245887085252,0.5680198655137426,-0.6878861968708263,0.9796387215858287,1.3241123397240082,1.090507951436293,1.7746948689015696,-Inf
68.0,-184.11107554197446,0.0002913081626461616,1.080812936291769,1.043199598342908,1.7646257657127948,0.6844182525309171,0.10287493371186221,0.5629186352190894,-0.6874244314753477,0.9697993805152789,1.3108497886472235,1.0915356194420989,1.7722295793740173,-Inf
69.0,-194.88682875638008,0.00019941580485245003,1.0807173208596006,1.0413796358990737,1.7671091514435684,0.6843150737151652,0.1054849021155898,0.5644097816042644,-0.6874695217416006,0.9688666007348963,1.3175381814556,1.0919394409752972,1.7700282701961167,-Inf
70.0,-195.86183412468824,0.00011974019317373783,1.0812009289118354,1.041470041647194,1.7673715347299341,0.6846730159208096,0.10471720478244559,0.5649713000252452,-0.687579708011575,0.9708095260587492,1.3186328529533937,1.091853434461534,1.770928981990802,-Inf
71.0,-196.09299146345072,0.00011006517554680148,1.0811073561640383,1.041374059415151,1.7673571549612794,0.6845213616623129,0.10497664892134966,0.5647781330528737,-0.6875726761379287,0.9702875666223925,1.3183471903225046,1.091986622048663,1.7707023936782305,-Inf
72.0,-196.14645588995288,0.00011159360456430098,1.0809980442494558,1.041409588185418,1.767255579117093,0.6844632101483564,0.10511925314681023,0.5647111782722958,-0.6875286473367707,0.9698916858837405,1.3182014606086754,1.0918976147839246,1.7704495316199946,-Inf
